location,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,cloudcover_mean,shortwave_radiation_sum,city
Kolkata,2024-11-28,28.7,18.5,0.0,9.2,94,14.64,Kolkata
Kolkata,2024-11-29,27.0,20.6,0.0,8.8,94,8.06,Kolkata
Kolkata,2024-11-30,23.7,19.0,0.7,11.9,84,7.35,Kolkata
Kolkata,2024-12-01,27.8,18.3,0.2,8.0,49,13.76,Kolkata
Kolkata,2024-12-02,23.6,20.0,0.1,9.4,72,7.31,Kolkata
Kolkata,2024-12-03,27.6,19.3,0.0,7.1,12,14.46,Kolkata
Kolkata,2024-12-04,27.1,17.8,0.0,4.7,10,14.7,Kolkata
Kolkata,2024-12-05,28.4,16.9,0.0,6.5,17,15.01,Kolkata
Kolkata,2024-12-06,26.7,16.4,0.0,7.1,0,14.92,Kolkata
Kolkata,2024-12-07,25.7,16.5,0.0,5.2,11,14.85,Kolkata
Kolkata,2024-12-08,25.9,15.6,0.0,5.6,34,14.75,Kolkata
Kolkata,2024-12-09,26.7,17.2,0.0,7.3,92,12.09,Kolkata
Kolkata,2024-12-10,26.3,17.3,1.3,6.4,62,14.24,Kolkata
Kolkata,2024-12-11,24.6,16.0,0.0,9.9,53,14.5,Kolkata
Kolkata,2024-12-12,24.2,13.3,0.0,8.1,82,15.1,Kolkata
Kolkata,2024-12-13,23.6,13.2,0.0,8.2,71,14.94,Kolkata
Kolkata,2024-12-14,23.5,13.2,0.0,8.0,24,15.08,Kolkata
Kolkata,2024-12-15,23.9,12.1,0.0,8.8,2,14.92,Kolkata
Kolkata,2024-12-16,24.9,13.2,0.0,6.0,0,14.72,Kolkata
Kolkata,2024-12-17,26.6,14.2,0.0,5.6,42,13.87,Kolkata
Kolkata,2024-12-18,27.1,15.6,0.0,5.8,83,14.36,Kolkata
Kolkata,2024-12-19,27.0,16.7,0.0,8.7,87,14.19,Kolkata
Kolkata,2024-12-20,26.6,15.8,0.7,8.5,93,13.54,Kolkata
Kolkata,2024-12-21,20.1,16.4,10.5,7.6,77,3.7,Kolkata
Kolkata,2024-12-22,25.3,16.1,0.0,9.0,84,13.18,Kolkata
Kolkata,2024-12-23,26.5,17.2,0.0,9.4,49,14.33,Kolkata
Kolkata,2024-12-24,26.0,17.5,0.0,6.2,54,13.1,Kolkata
Kolkata,2024-12-25,23.8,18.5,0.5,4.8,86,6.16,Kolkata
Kolkata,2024-12-26,27.1,17.2,0.0,8.1,13,13.93,Kolkata
Kolkata,2024-12-27,26.8,16.8,0.0,8.6,0,14.32,Kolkata
Kolkata,2024-12-28,26.3,15.8,0.0,7.6,0,14.43,Kolkata
Kolkata,2024-12-29,27.0,16.0,0.0,6.6,1,13.88,Kolkata
Kolkata,2024-12-30,26.6,17.7,0.0,8.2,10,12.93,Kolkata
Kolkata,2024-12-31,24.3,16.7,0.0,11.8,12,13.94,Kolkata
Kolkata,2025-01-01,23.4,13.7,0.0,9.6,19,14.46,Kolkata
Kolkata,2025-01-02,22.7,12.7,0.0,8.3,2,14.85,Kolkata
Kolkata,2025-01-03,22.8,12.0,0.0,9.1,5,14.68,Kolkata
Kolkata,2025-01-04,24.4,13.9,0.0,7.1,26,13.31,Kolkata
Kolkata,2025-01-05,25.6,14.3,0.0,5.5,36,13.46,Kolkata
Kolkata,2025-01-06,25.4,14.0,0.0,6.3,18,14.2,Kolkata
Kolkata,2025-01-07,26.9,15.9,0.0,9.2,5,14.18,Kolkata
Kolkata,2025-01-08,23.8,15.9,0.0,11.0,16,14.95,Kolkata
Kolkata,2025-01-09,23.5,13.7,0.0,7.8,0,14.89,Kolkata
Kolkata,2025-01-10,23.9,13.5,0.0,9.2,0,15.04,Kolkata
Kolkata,2025-01-11,24.9,12.7,0.0,6.6,48,15.14,Kolkata
Kolkata,2025-01-12,26.4,14.0,0.0,4.7,41,15.06,Kolkata
Kolkata,2025-01-13,27.8,14.4,0.0,8.0,1,14.85,Kolkata
Kolkata,2025-01-14,27.0,16.4,0.0,9.2,2,14.83,Kolkata
Kolkata,2025-01-15,25.4,15.5,0.0,11.4,64,14.25,Kolkata
Kolkata,2025-01-16,25.9,13.8,0.0,7.4,5,15.32,Kolkata
Kolkata,2025-01-17,25.8,14.6,0.0,8.8,5,15.47,Kolkata
Kolkata,2025-01-18,25.8,15.1,0.0,10.8,0,15.43,Kolkata
Kolkata,2025-01-19,25.5,15.2,0.0,11.6,0,15.88,Kolkata
Kolkata,2025-01-20,24.9,13.9,0.0,10.5,0,16.3,Kolkata
Kolkata,2025-01-21,26.6,14.2,0.0,10.3,0,16.07,Kolkata
Kolkata,2025-01-22,28.4,15.7,0.0,9.0,0,16.16,Kolkata
Kolkata,2025-01-23,28.7,15.8,0.0,6.6,21,15.59,Kolkata
Kolkata,2025-01-24,28.5,16.8,0.0,6.6,6,15.62,Kolkata
Kolkata,2025-01-25,26.9,18.7,0.5,10.9,29,11.37,Kolkata
Kolkata,2025-01-26,25.2,16.2,0.0,10.1,1,16.78,Kolkata
Kolkata,2025-01-27,25.0,13.5,0.0,10.2,22,16.96,Kolkata
Kolkata,2025-01-28,27.1,13.8,0.0,8.6,3,16.61,Kolkata
Kolkata,2025-01-29,28.2,17.4,0.1,9.3,25,13.14,Kolkata
Kolkata,2025-01-30,30.0,19.7,0.1,16.0,30,14.55,Kolkata
Kolkata,2025-01-31,30.3,20.4,0.1,10.8,28,13.04,Kolkata
Kolkata,2025-02-01,29.7,21.4,0.4,7.7,42,11.37,Kolkata
Kolkata,2025-02-02,30.0,21.0,0.1,7.9,37,12.05,Kolkata
Kolkata,2025-02-03,30.8,20.4,0.0,8.5,31,15.16,Kolkata
Kolkata,2025-02-04,29.0,18.6,0.0,9.1,8,17.35,Kolkata
Kolkata,2025-02-05,30.9,17.9,0.0,9.7,38,17.2,Kolkata
Kolkata,2025-02-06,30.5,21.1,0.0,11.4,0,17.24,Kolkata
Kolkata,2025-02-07,27.4,18.0,0.0,9.0,0,18.74,Kolkata
Kolkata,2025-02-08,27.5,15.7,0.0,11.1,0,18.46,Kolkata
Kolkata,2025-02-09,27.6,15.2,0.0,9.8,0,18.54,Kolkata
Kolkata,2025-02-10,30.6,16.0,0.0,9.9,0,18.17,Kolkata
Kolkata,2025-02-11,31.1,20.6,0.0,9.7,13,16.74,Kolkata
Kolkata,2025-02-12,32.2,20.3,0.0,8.3,16,15.43,Kolkata
Kolkata,2025-02-13,31.4,22.4,0.3,9.7,32,15.8,Kolkata
Kolkata,2025-02-14,28.9,18.5,0.0,11.3,0,19.39,Kolkata
Kolkata,2025-02-15,30.8,16.7,0.0,12.0,2,19.09,Kolkata
Kolkata,2025-02-16,32.0,18.1,0.0,12.8,1,18.86,Kolkata
Kolkata,2025-02-17,32.2,21.1,0.0,12.5,15,16.97,Kolkata
Kolkata,2025-02-18,32.3,21.4,7.2,17.4,15,18.11,Kolkata
Kolkata,2025-02-19,28.3,20.1,19.3,9.5,31,16.3,Kolkata
Kolkata,2025-02-20,26.9,20.0,4.2,8.1,47,12.65,Kolkata
Kolkata,2025-02-21,29.0,18.5,0.0,8.3,7,18.47,Kolkata
Kolkata,2025-02-22,29.1,19.8,7.1,14.7,40,15.83,Kolkata
Kolkata,2025-02-23,27.7,18.8,6.4,10.3,18,18.04,Kolkata
Kolkata,2025-02-24,28.5,18.7,0.0,5.6,4,18.51,Kolkata
Kolkata,2025-02-25,28.9,19.4,0.0,9.0,14,18.32,Kolkata
Kolkata,2025-02-26,29.4,18.8,0.0,9.0,50,18.82,Kolkata
Kolkata,2025-02-27,29.9,19.4,0.0,9.1,8,18.96,Kolkata
Kolkata,2025-02-28,31.3,20.5,0.0,7.7,34,19.8,Kolkata
Kolkata,2025-03-01,34.3,21.5,0.0,13.5,3,19.91,Kolkata
Kolkata,2025-03-02,34.3,22.5,0.0,10.9,10,19.77,Kolkata
Kolkata,2025-03-03,33.9,23.4,0.0,10.8,54,20.17,Kolkata
Kolkata,2025-03-04,32.8,22.8,0.0,11.6,6,21.15,Kolkata
Kolkata,2025-03-05,32.4,21.5,0.0,10.9,1,21.01,Kolkata
Kolkata,2025-03-06,29.5,20.2,0.0,11.3,0,21.95,Kolkata
Kolkata,2025-03-07,30.8,18.2,0.0,10.6,0,21.9,Kolkata
Kolkata,2025-03-08,32.9,19.5,0.0,12.5,14,20.98,Kolkata
Kolkata,2025-03-09,33.6,22.2,0.0,9.3,18,18.86,Kolkata
Kolkata,2025-03-10,35.4,21.7,0.0,11.2,27,20.01,Kolkata
Kolkata,2025-03-11,34.5,22.4,0.0,13.4,1,21.28,Kolkata
Kolkata,2025-03-12,36.0,21.9,0.0,13.8,0,21.68,Kolkata
Kolkata,2025-03-13,37.1,24.0,0.0,12.5,1,21.51,Kolkata
Kolkata,2025-03-14,37.9,24.5,0.0,10.5,1,21.34,Kolkata
Kolkata,2025-03-15,39.0,25.3,0.0,14.8,8,20.67,Kolkata
Kolkata,2025-03-16,39.6,25.1,12.3,14.5,19,20.94,Kolkata
Kolkata,2025-03-17,37.1,24.9,9.0,15.9,41,19.25,Kolkata
Kolkata,2025-03-18,35.7,24.2,0.0,11.5,17,21.93,Kolkata
Kolkata,2025-03-19,36.8,23.6,0.0,12.6,2,21.33,Kolkata
Kolkata,2025-03-20,34.5,25.5,0.8,14.9,43,18.75,Kolkata
Kolkata,2025-03-21,34.5,22.4,3.5,12.0,59,18.78,Kolkata
Kolkata,2025-03-22,26.1,21.1,8.9,15.7,92,8.49,Kolkata
Kolkata,2025-03-23,28.9,20.6,2.0,7.9,34,18.86,Kolkata
Kolkata,2025-03-24,31.7,20.2,0.0,10.4,5,21.91,Kolkata
Kolkata,2025-03-25,33.2,20.5,0.0,9.7,2,22.65,Kolkata
Kolkata,2025-03-26,36.3,23.1,0.0,13.2,3,22.63,Kolkata
Kolkata,2025-03-27,37.9,24.0,0.0,13.4,0,23.56,Kolkata
Kolkata,2025-03-28,39.6,25.2,0.0,13.3,1,23.73,Kolkata
Kolkata,2025-03-29,38.2,25.7,0.0,12.0,0,23.62,Kolkata
Kolkata,2025-03-30,38.1,25.7,0.0,11.7,34,20.8,Kolkata
Kolkata,2025-03-31,37.3,26.1,0.1,14.7,35,21.45,Kolkata
Kolkata,2025-04-01,37.1,26.0,0.0,13.8,15,21.46,Kolkata
Kolkata,2025-04-02,37.8,25.9,0.1,17.2,26,22.56,Kolkata
Kolkata,2025-04-03,37.8,25.5,0.0,10.5,49,21.72,Kolkata
Kolkata,2025-04-04,33.6,25.6,0.0,9.8,77,10.76,Kolkata
Kolkata,2025-04-05,38.3,25.8,0.0,13.4,5,22.49,Kolkata
Kolkata,2025-04-06,37.5,26.3,1.6,17.1,18,21.81,Kolkata
Kolkata,2025-04-07,36.9,26.0,0.2,17.0,32,19.41,Kolkata
Kolkata,2025-04-08,36.2,26.0,3.1,13.4,30,19.76,Kolkata
Kolkata,2025-04-09,36.0,24.9,3.6,14.6,13,21.6,Kolkata
Kolkata,2025-04-10,35.5,24.0,2.3,15.5,42,21.78,Kolkata
Kolkata,2025-04-11,33.1,23.0,0.0,7.8,61,19.04,Kolkata
Kolkata,2025-04-12,37.7,25.0,9.3,11.1,62,20.57,Kolkata
Kolkata,2025-04-13,34.1,25.2,0.6,9.1,38,23.19,Kolkata
Kolkata,2025-04-14,34.0,24.6,6.4,18.0,51,20.21,Kolkata
Kolkata,2025-04-15,35.4,23.8,0.7,9.6,33,22.41,Kolkata
Kolkata,2025-04-16,34.8,25.2,2.7,13.2,42,19.4,Kolkata
Kolkata,2025-04-17,34.3,23.5,20.2,19.0,41,15.39,Kolkata
Kolkata,2025-04-18,31.7,23.5,8.6,10.5,37,19.48,Kolkata
Kolkata,2025-04-19,31.6,24.2,2.1,8.9,56,16.12,Kolkata
Kolkata,2025-04-20,36.2,26.3,7.7,12.6,36,22.5,Kolkata
Kolkata,2025-04-21,35.9,28.1,0.0,16.8,31,23.61,Kolkata
Kolkata,2025-04-22,36.5,27.7,0.1,17.3,30,23.71,Kolkata
Kolkata,2025-04-23,42.1,27.6,0.0,15.3,1,25.0,Kolkata
Kolkata,2025-04-24,38.3,27.9,0.0,18.7,8,24.02,Kolkata
Kolkata,2025-04-25,39.2,28.3,0.0,18.5,13,22.88,Kolkata
Kolkata,2025-04-26,37.5,27.8,6.1,18.6,22,23.45,Kolkata
Kolkata,2025-04-27,38.1,28.1,0.0,12.3,77,19.72,Kolkata
Kolkata,2025-04-28,31.1,26.4,5.6,10.1,58,15.04,Kolkata
Kolkata,2025-04-29,32.0,23.6,14.3,17.3,30,21.89,Kolkata
Kolkata,2025-04-30,31.3,23.4,2.5,7.6,23,20.13,Kolkata
Kolkata,2025-05-01,31.7,23.3,3.5,18.5,37,23.23,Kolkata
Kolkata,2025-05-02,30.8,22.2,0.0,7.8,13,23.64,Kolkata
Kolkata,2025-05-03,32.8,24.3,2.3,12.9,18,22.84,Kolkata
Kolkata,2025-05-04,31.4,24.6,8.7,9.9,45,20.43,Kolkata
Kolkata,2025-05-05,34.2,24.6,0.1,8.1,20,22.89,Kolkata
Kolkata,2025-05-06,34.5,26.2,9.1,10.0,33,20.27,Kolkata
Kolkata,2025-05-07,35.3,24.9,0.0,10.6,57,22.67,Kolkata
Kolkata,2025-05-08,38.1,27.3,0.0,10.5,39,23.52,Kolkata
Kolkata,2025-05-09,39.1,27.5,0.0,11.2,14,23.61,Kolkata
Kolkata,2025-05-10,39.6,28.2,0.0,11.4,8,23.54,Kolkata
Kolkata,2025-05-11,40.1,28.9,0.0,12.7,18,23.83,Kolkata
Kolkata,2025-05-12,40.0,29.5,1.0,16.4,18,22.7,Kolkata
Kolkata,2025-05-13,38.1,29.3,0.4,13.9,17,22.33,Kolkata
Kolkata,2025-05-14,37.8,28.9,0.1,15.6,34,21.21,Kolkata
Kolkata,2025-05-15,38.0,29.3,3.8,16.6,51,21.66,Kolkata
Kolkata,2025-05-16,36.8,29.0,2.5,14.2,42,21.45,Kolkata
Kolkata,2025-05-17,36.9,28.5,1.1,20.9,49,20.96,Kolkata
Kolkata,2025-05-18,33.9,28.2,3.2,18.7,59,16.47,Kolkata
Kolkata,2025-05-19,36.9,25.7,4.2,12.2,57,20.68,Kolkata
Kolkata,2025-05-20,36.1,26.8,8.3,15.9,77,21.87,Kolkata
Kolkata,2025-05-21,36.9,27.3,7.7,13.7,68,20.7,Kolkata
Kolkata,2025-05-22,33.1,26.2,5.2,12.1,98,19.62,Kolkata
Rewa,2022-01-01,19.7,9.0,0.0,8.3,49,13.62,Rewa
Rewa,2022-01-02,20.5,8.3,0.0,8.9,43,14.08,Rewa
Rewa,2022-01-03,21.2,8.3,0.0,9.9,19,14.68,Rewa
Rewa,2022-01-04,23.1,9.0,0.0,9.2,1,14.98,Rewa
Rewa,2022-01-05,24.9,9.9,0.0,13.5,32,14.7,Rewa
Rewa,2022-01-06,21.6,14.1,0.0,15.0,80,11.12,Rewa
Rewa,2022-01-07,24.3,13.3,1.3,16.9,54,13.23,Rewa
Rewa,2022-01-08,26.7,14.4,0.6,19.6,44,12.79,Rewa
Rewa,2022-01-09,17.4,14.7,31.7,14.4,73,1.84,Rewa
Rewa,2022-01-10,20.6,12.3,0.1,12.4,31,10.7,Rewa
Rewa,2022-01-11,19.4,13.3,1.0,11.0,90,6.65,Rewa
Rewa,2022-01-12,19.8,10.1,0.0,13.2,39,10.59,Rewa
Rewa,2022-01-13,19.4,9.0,0.0,9.7,16,15.3,Rewa
Rewa,2022-01-14,20.4,8.7,0.0,12.7,47,14.16,Rewa
Rewa,2022-01-15,19.0,9.8,0.0,12.3,48,11.59,Rewa
Rewa,2022-01-16,18.9,7.4,0.0,9.7,8,15.27,Rewa
Rewa,2022-01-17,19.3,6.6,0.0,9.4,4,16.06,Rewa
Rewa,2022-01-18,17.9,6.8,0.0,9.0,39,12.78,Rewa
Rewa,2022-01-19,18.3,5.9,0.0,8.7,44,14.15,Rewa
Rewa,2022-01-20,21.4,6.7,0.9,11.2,31,15.32,Rewa
Rewa,2022-01-21,22.1,12.5,0.4,14.8,28,14.76,Rewa
Rewa,2022-01-22,20.5,11.6,4.8,14.3,59,7.58,Rewa
Rewa,2022-01-23,23.4,14.0,1.9,10.9,41,14.6,Rewa
Rewa,2022-01-24,20.3,13.1,0.0,14.0,76,11.92,Rewa
Rewa,2022-01-25,18.2,8.6,0.0,11.6,32,14.35,Rewa
Rewa,2022-01-26,18.0,9.1,0.0,12.8,20,13.91,Rewa
Rewa,2022-01-27,18.0,6.6,0.0,15.8,3,17.23,Rewa
Rewa,2022-01-28,19.1,6.8,0.0,13.0,2,17.5,Rewa
Rewa,2022-01-29,20.7,6.2,0.0,10.8,0,17.66,Rewa
Rewa,2022-01-30,24.0,8.2,0.0,15.7,0,17.71,Rewa
Rewa,2022-01-31,25.1,9.0,0.0,10.5,0,17.6,Rewa
Rewa,2022-02-01,25.8,9.6,0.0,16.1,0,17.69,Rewa
Rewa,2022-02-02,25.5,11.9,0.0,11.9,1,17.55,Rewa
Rewa,2022-02-03,29.6,13.3,0.0,25.7,9,17.42,Rewa
Rewa,2022-02-04,21.4,11.2,0.0,23.2,6,18.0,Rewa
Rewa,2022-02-05,22.5,8.9,0.0,17.1,0,18.28,Rewa
Rewa,2022-02-06,23.4,8.5,0.0,10.8,0,18.52,Rewa
Rewa,2022-02-07,25.8,9.7,0.0,15.5,0,18.69,Rewa
Rewa,2022-02-08,27.7,12.1,0.0,13.4,1,18.41,Rewa
Rewa,2022-02-09,27.4,15.1,1.1,20.5,35,14.12,Rewa
Rewa,2022-02-10,23.1,12.5,0.0,16.3,37,15.28,Rewa
Rewa,2022-02-11,22.9,10.1,0.0,17.1,1,19.35,Rewa
Rewa,2022-02-12,23.5,8.9,0.0,13.9,0,19.61,Rewa
Rewa,2022-02-13,24.5,9.3,0.0,11.2,0,19.77,Rewa
Rewa,2022-02-14,25.1,9.3,0.0,10.9,0,19.69,Rewa
Rewa,2022-02-15,25.8,11.3,0.0,14.3,1,19.36,Rewa
Rewa,2022-02-16,27.0,12.4,0.0,16.2,8,19.43,Rewa
Rewa,2022-02-17,27.1,11.8,0.0,12.6,0,20.14,Rewa
Rewa,2022-02-18,27.6,12.3,0.0,12.1,0,20.09,Rewa
Rewa,2022-02-19,28.9,14.4,0.0,19.9,31,17.3,Rewa
Rewa,2022-02-20,26.6,14.9,0.0,23.0,9,20.33,Rewa
Rewa,2022-02-21,26.7,13.7,0.0,15.7,0,20.55,Rewa
Rewa,2022-02-22,29.0,12.4,0.0,13.8,0,20.41,Rewa
Rewa,2022-02-23,31.7,16.1,0.0,15.1,4,20.3,Rewa
Rewa,2022-02-24,30.6,17.3,0.8,18.0,57,16.33,Rewa
Rewa,2022-02-25,28.5,16.4,0.0,12.3,10,20.33,Rewa
Rewa,2022-02-26,29.6,15.5,0.0,16.9,11,19.33,Rewa
Rewa,2022-02-27,30.7,17.0,0.0,19.0,12,19.24,Rewa
Rewa,2022-02-28,27.9,15.6,0.0,10.7,2,20.1,Rewa
Rewa,2022-03-01,28.2,15.8,0.0,14.9,0,21.46,Rewa
Rewa,2022-03-02,28.4,12.8,0.0,10.5,0,21.56,Rewa
Rewa,2022-03-03,30.5,14.2,0.0,9.6,1,21.49,Rewa
Rewa,2022-03-04,31.1,15.7,0.0,14.0,3,20.88,Rewa
Rewa,2022-03-05,30.0,16.6,0.0,18.4,0,21.96,Rewa
Rewa,2022-03-06,29.3,14.0,0.0,10.7,0,22.22,Rewa
Rewa,2022-03-07,30.9,15.3,0.0,10.5,19,22.13,Rewa
Rewa,2022-03-08,31.3,16.1,0.0,17.6,49,21.38,Rewa
Rewa,2022-03-09,32.0,16.4,0.0,15.2,12,22.18,Rewa
Rewa,2022-03-10,31.9,18.1,0.0,15.0,9,21.0,Rewa
Rewa,2022-03-11,31.8,16.9,0.0,16.3,0,22.15,Rewa
Rewa,2022-03-12,32.1,16.6,0.0,14.8,0,22.65,Rewa
Rewa,2022-03-13,32.9,15.8,0.0,11.2,0,23.14,Rewa
Rewa,2022-03-14,34.9,17.9,0.0,12.5,0,22.72,Rewa
Rewa,2022-03-15,35.0,18.8,0.0,14.4,0,22.78,Rewa
Rewa,2022-03-16,37.2,20.2,0.0,22.3,7,22.36,Rewa
Rewa,2022-03-17,35.8,20.5,0.0,9.1,2,22.77,Rewa
Rewa,2022-03-18,36.5,22.7,0.0,12.7,55,22.58,Rewa
Rewa,2022-03-19,37.7,23.1,0.0,15.7,18,22.55,Rewa
Rewa,2022-03-20,38.2,23.7,0.0,19.6,6,21.65,Rewa
Rewa,2022-03-21,38.0,21.8,0.0,19.1,9,21.32,Rewa
Rewa,2022-03-22,37.2,20.7,0.0,19.7,3,22.7,Rewa
Rewa,2022-03-23,36.7,19.7,0.0,19.4,7,23.97,Rewa
Rewa,2022-03-24,37.3,21.0,0.0,20.9,32,17.19,Rewa
Rewa,2022-03-25,38.7,23.1,0.0,22.9,40,22.1,Rewa
Rewa,2022-03-26,36.8,21.8,0.0,24.1,0,24.25,Rewa
Rewa,2022-03-27,37.7,20.0,0.0,19.1,0,24.76,Rewa
Rewa,2022-03-28,38.6,20.1,0.0,16.3,0,24.8,Rewa
Rewa,2022-03-29,39.4,22.1,0.0,15.5,7,24.88,Rewa
Rewa,2022-03-30,39.9,21.7,0.0,13.9,2,24.89,Rewa
Rewa,2022-03-31,40.2,23.2,0.0,15.0,0,24.78,Rewa
Rewa,2022-04-01,40.6,22.4,0.0,21.3,0,24.95,Rewa
Rewa,2022-04-02,39.2,23.9,0.0,13.9,0,24.85,Rewa
Rewa,2022-04-03,39.5,23.3,0.0,14.8,0,25.27,Rewa
Rewa,2022-04-04,40.8,22.3,0.0,19.0,0,25.61,Rewa
Rewa,2022-04-05,40.0,22.3,0.0,15.8,0,25.49,Rewa
Rewa,2022-04-06,40.2,22.2,0.0,16.6,7,25.46,Rewa
Rewa,2022-04-07,40.1,22.3,0.0,14.8,33,25.29,Rewa
Rewa,2022-04-08,40.7,23.0,0.0,16.4,0,25.84,Rewa
Rewa,2022-04-09,42.0,23.3,0.0,23.7,0,25.69,Rewa
Rewa,2022-04-10,42.3,24.2,0.0,21.1,0,25.61,Rewa
Rewa,2022-04-11,41.9,24.2,0.0,14.4,33,25.58,Rewa
Rewa,2022-04-12,42.2,24.0,0.0,17.9,90,24.38,Rewa
Rewa,2022-04-13,41.2,26.3,0.0,16.6,60,22.64,Rewa
Rewa,2022-04-14,41.6,25.4,0.0,24.4,22,25.51,Rewa
Rewa,2022-04-15,41.4,24.6,0.0,21.2,1,25.52,Rewa
Rewa,2022-04-16,40.7,24.1,0.0,15.1,19,23.37,Rewa
Rewa,2022-04-17,41.7,24.4,0.0,17.8,4,26.2,Rewa
Rewa,2022-04-18,42.6,24.4,0.0,17.8,5,25.24,Rewa
Rewa,2022-04-19,42.9,26.0,0.0,19.5,5,23.44,Rewa
Rewa,2022-04-20,42.3,26.6,0.0,19.4,5,25.74,Rewa
Rewa,2022-04-21,41.5,25.7,0.0,25.0,16,24.02,Rewa
Rewa,2022-04-22,38.7,25.0,0.2,19.7,33,22.96,Rewa
Rewa,2022-04-23,41.2,24.4,0.0,20.6,10,24.85,Rewa
Rewa,2022-04-24,41.1,25.1,0.0,25.6,25,25.24,Rewa
Rewa,2022-04-25,41.5,25.1,0.0,17.1,16,26.16,Rewa
Rewa,2022-04-26,41.9,24.3,0.0,20.4,14,24.16,Rewa
Rewa,2022-04-27,42.4,26.5,0.0,20.2,0,25.87,Rewa
Rewa,2022-04-28,43.2,25.7,0.0,21.2,1,25.73,Rewa
Rewa,2022-04-29,43.9,26.0,0.0,20.7,10,24.81,Rewa
Rewa,2022-04-30,43.5,28.1,0.0,26.6,33,23.52,Rewa
Rewa,2022-05-01,41.3,26.7,0.0,20.2,8,23.93,Rewa
Rewa,2022-05-02,39.9,26.5,0.8,25.3,16,22.53,Rewa
Rewa,2022-05-03,42.4,26.6,0.0,21.3,11,22.95,Rewa
Rewa,2022-05-04,40.6,26.0,0.0,27.5,14,21.95,Rewa
Rewa,2022-05-05,40.2,26.8,0.0,20.1,10,23.18,Rewa
Rewa,2022-05-06,39.4,26.7,0.0,22.5,6,22.87,Rewa
Rewa,2022-05-07,40.1,26.2,0.0,24.2,10,23.49,Rewa
Rewa,2022-05-08,41.3,26.6,0.0,25.9,11,21.55,Rewa
Rewa,2022-05-09,38.8,26.1,0.0,19.1,24,19.18,Rewa
Rewa,2022-05-10,39.8,27.1,0.0,18.8,11,22.41,Rewa
Rewa,2022-05-11,39.8,28.3,0.0,21.7,11,22.96,Rewa
Rewa,2022-05-12,41.6,28.1,0.0,22.9,10,22.2,Rewa
Rewa,2022-05-13,44.4,28.4,0.0,23.9,18,21.73,Rewa
Rewa,2022-05-14,45.8,29.3,0.0,23.7,11,25.17,Rewa
Rewa,2022-05-15,45.2,27.9,0.0,20.3,38,21.19,Rewa
Rewa,2022-05-16,43.5,30.6,0.0,25.0,38,20.16,Rewa
Rewa,2022-05-17,42.8,28.7,0.0,19.4,22,25.5,Rewa
Rewa,2022-05-18,42.2,28.6,0.0,15.5,31,21.11,Rewa
Rewa,2022-05-19,43.8,30.7,0.0,20.9,25,23.66,Rewa
Rewa,2022-05-20,45.2,29.3,0.0,22.6,7,24.18,Rewa
Rewa,2022-05-21,41.6,30.5,0.0,23.9,36,22.51,Rewa
Rewa,2022-05-22,39.9,27.9,1.6,22.1,30,21.12,Rewa
Rewa,2022-05-23,40.0,24.5,1.1,33.8,43,20.51,Rewa
Rewa,2022-05-24,36.2,22.9,4.7,23.3,12,22.94,Rewa
Rewa,2022-05-25,36.4,23.2,0.0,20.7,21,21.29,Rewa
Rewa,2022-05-26,39.1,25.0,0.0,26.0,21,22.4,Rewa
Rewa,2022-05-27,39.1,27.1,0.1,28.7,18,21.25,Rewa
Rewa,2022-05-28,39.7,26.7,0.0,20.4,27,22.3,Rewa
Rewa,2022-05-29,41.2,29.5,0.2,30.9,22,22.67,Rewa
Rewa,2022-05-30,40.7,29.2,0.0,19.4,50,20.0,Rewa
Rewa,2022-05-31,40.8,27.8,0.0,18.5,19,20.69,Rewa
Rewa,2022-06-01,42.1,27.6,0.0,28.1,25,26.05,Rewa
Rewa,2022-06-02,42.6,27.2,0.0,22.8,65,22.52,Rewa
Rewa,2022-06-03,43.5,27.5,0.0,19.3,29,24.32,Rewa
Rewa,2022-06-04,42.8,28.8,0.0,17.7,52,21.12,Rewa
Rewa,2022-06-05,43.7,27.9,0.0,15.8,43,20.89,Rewa
Rewa,2022-06-06,43.3,29.7,0.0,18.2,30,21.57,Rewa
Rewa,2022-06-07,43.0,29.1,0.0,21.6,58,20.89,Rewa
Rewa,2022-06-08,43.6,28.6,0.0,23.2,54,22.4,Rewa
Rewa,2022-06-09,43.4,28.5,0.0,22.3,41,23.2,Rewa
Rewa,2022-06-10,42.5,31.5,0.0,25.5,62,21.48,Rewa
Rewa,2022-06-11,42.7,31.1,0.0,18.2,30,21.9,Rewa
Rewa,2022-06-12,42.2,30.8,0.0,23.5,14,22.38,Rewa
Rewa,2022-06-13,38.6,31.3,2.6,23.1,32,22.54,Rewa
Rewa,2022-06-14,41.2,31.0,0.3,22.3,53,21.23,Rewa
Rewa,2022-06-15,37.7,29.0,5.8,20.7,66,21.43,Rewa
Rewa,2022-06-16,37.0,26.8,9.7,20.4,82,20.86,Rewa
Rewa,2022-06-17,35.4,26.6,5.7,17.6,81,17.1,Rewa
Rewa,2022-06-18,35.5,26.2,26.7,21.4,94,12.9,Rewa
Rewa,2022-06-19,34.9,25.7,0.9,18.3,85,18.74,Rewa
Rewa,2022-06-20,34.4,24.7,0.2,17.7,55,20.07,Rewa
Rewa,2022-06-21,34.2,24.7,0.0,12.4,40,23.61,Rewa
